gakkou	seibetu	q1.1	q1.2	q2	q4	q6	q7
701	1	9	1	10	2	 	1
701	1	9	3	6	1	 	2
701	1	9	2	10	1	 	1
701	1	9	2	10	2	 	2
701	1	9	2	10	3	 	2
701	1	1	1	4	3	 	2
701	1	9	1	10	2	 	2
701	1	9	2	10	1	 	1
701	1	1	1	10	2	 	1
701	1	9	1	6	1	 	2
701	1	9	3	6	3	 	2
701	1	9	2	10	1	 	1
701	1	1	1	10	1	 	1
701	1	9	2	1	2	1	2
701	1	1	1	12	1	 	1
701	1	9	1	10	2	 	1
701	1	9	2	10	2	 	1
701	1	9	3	14	2	 	1
701	1	9	2	10	1	 	1
701	1	1	1	1	2	 	4
701	1	1	1	4	2	 	2
701	1	1	1	10	2	 	1
701	1	1	1	10	2	 	2
701	1	1	1	14	2	 	2
701	1	9	2	10	2	 	2
701	1	9	2	6	1	 	1
701	1	1	1	10	2	1	2
701	1	1	1	6	1	 	1
701	1	1	1	6	3	 	2
701	1	9	2	10	3	 	2
701	1	1	1	10	1	 	1
701	1	1	1	10	1	 	1
701	1	9	3	9	2	 	1
701	1	1	1	14	1	 	1
701	1	9	3	6	1	 	1
701	1	9	9	13	2	 	2
701	1	9	2	10	1	 	1
701	1	1	1	14	1	 	1
701	1	9	9	13	3	 	1
701	1	9	2	6	2	1	2
701	1	1	1	14	3	 	2
701	1	9	4	4	3	 	2
701	1	1	1	10	3	1	2
701	1	1	1	10	1	 	1
701	1	1	1	6	3	1	2
701	1	9	2	11	1	 	1
701	1	9	3	10	2	 	1
701	1	9	3	14	2	 	1
701	1	1	1	10	1	 	1
701	1	9	3	6	1	 	1
701	1	1	1	10	1	 	1
701	1	1	1	10	1	 	1
701	1	1	1	10	1	 	1
701	1	9	2	10	1	 	1
701	1	9	3	8	2	 	1
701	1	1	1	6	2	 	1
701	1	1	1	10	2	 	1
701	1	9	2	4	2	 	2
701	1	1	1	1	2	 	2
701	1	9	2	10	1	1	2
701	1	1	1	4	1	1	2
701	1	1	1	4	2	1	2
701	1	9	4	10	2	 	2
701	1	1	4	10	3	 	2
701	1	9	3	8	3	 	2
701	1	9	4	10	1	 	1
701	1	9	4	10	1	 	1
701	1	9	2	14	1	 	1
701	1	9	4	6	1	 	1
701	1	9	6	10	1	 	1
701	1	9	3	10	1	 	1
701	1	9	2	10	1	 	1
701	1	1	1	10	1	 	1
701	1	1	1	10	2	 	1
701	1	1	1	10	2	 	1
701	1	1	1	10	2	 	1
701	1	1	1	1	2	 	2
701	1	9	4	8	2	 	1
701	1	1	1	10	2	 	1
701	1	9	6	10	3	1	2
701	1	1	1	6	1	1	2
701	1	1	1	6	1	 	2
701	1	1	1	6	1	 	1
701	1	9	2	11	3	 	2
701	1	1	1	6	3	 	2
701	1	9	2	10	3	 	2
701	1	9	2	10	1	 	1
701	1	1	1	10	1	 	1
701	1	9	2	10	1	 	1
701	1	1	1	5	3	 	2
701	1	1	1	10	1	 	1
701	1	1	1	6	1	 	1
701	1	1	1	10	2	1	2
701	1	9	2	10	2	 	1
701	1	9	2	6	2	1	2
701	1	9	2	10	3	1	2
701	1	1	1	10	1	 	1
701	1	9	1	10	1	 	1
701	1	9	2	10	1	 	1
701	1	9	4	10	1	 	1
701	1	1	1	5	3	 	2
701	1	1	1	14	1	 	1
701	1	1	1	6	2	 	2
701	1	9	2	10	3	1	2
701	1	9	3	12	1	 	1
701	1	1	1	10	1	 	1
701	1	9	2	10	1	 	1
701	1	9	4	1	1	 	1
701	1	9	2	10	2	1	2
701	1	9	3	6	3	 	2
701	1	9	2	10	2	 	2
701	1	1	1	10	3	 	1
701	1	9	2	10	1	 	1
701	1	1	1	6	2	 	1
701	1	1	1	6	3	 	2
701	1	1	1	10	9	 	1
701	1	9	2	10	1	 	1
701	1	1	1	10	1	 	1
701	1	1	1	10	1	 	1
701	1	1	1	10	3	1	1
701	1	9	4	4	1	 	1
701	1	1	1	6	2	 	2
701	1	9	3	10	1	1	2
701	1	9	4	1	2	1	2
701	1	1	1	10	1	 	1
701	1	9	3	10	2	 	2
701	1	9	3	14	1	 	1
701	1	9	3	10	1	 	2
701	1	1	1	14	1	 	1
701	1	1	1	14	1	1	1
701	1	1	1	8	2	 	1
701	1	1	2	6	2	 	1
701	1	9	2	5	2	 	2
701	1	1	1	6	2	1	2
701	1	1	1	6	2	1	1
701	1	1	1	6	1	 	1
701	1	1	1	10	1	 	1
701	1	1	1	10	3	 	2
701	1	1	1	14	2	1	2
701	1	9	2	10	3	 	2
701	1	9	2	10	1	 	1
701	1	1	1	10	1	 	1
701	1	9	2	10	1	 	1
701	1	1	1	14	2	 	2
701	1	1	1	13	2	 	2
701	1	9	1	10	2	 	1
701	1	9	1	10	3	 	2
701	1	9	1	10	2	 	1
701	1	9	1	6	1	1	2
701	1	9	4	6	2	 	1
701	1	9	1	12	1	 	1
701	1	9	3	10	1	 	1
701	1	9	1	6	1	 	1
701	1	9	1	10	1	1	1
701	1	9	2	10	3	 	1
701	1	9	3	10	2	 	1
701	1	9	2	10	3	 	1
701	1	9	2	14	1	 	1
701	1	9	2	8	3	 	1
701	1	9	1	10	1	 	1
701	1	9	3	14	2	1	1
701	1	9	3	6	1	 	9
701	1	9	3	10	1	 	1
701	1	9	2	1	2	 	1
701	1	9	2	1	3	1	2
701	1	9	1	4	3	1	2
701	2	9	1	10	2	 	1
701	2	9	1	10	1	 	1
701	2	9	1	10	1	 	1
701	2	9	1	6	3	 	2
701	2	9	1	10	1	 	1
701	2	9	2	4	2	 	2
701	2	9	1	10	1	 	2
701	2	9	2	10	2	 	2
701	2	9	1	6	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	1	2	 	2
701	2	9	1	10	1	 	2
701	2	9	3	6	1	 	2
701	2	9	4	6	1	 	2
701	2	9	2	14	2	 	2
701	2	9	2	10	1	 	2
701	2	9	1	5	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	6	1	 	1
701	2	9	1	10	1	 	1
701	2	9	2	10	3	1	2
701	2	9	1	6	2	 	2
701	2	9	2	10	3	 	2
701	2	9	3	4	3	 	2
701	2	9	3	14	3	 	2
701	2	9	2	13	3	1	2
701	2	9	1	12	2	 	1
701	2	9	1	10	2	 	1
701	2	9	1	6	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	11	2	 	2
701	2	9	2	10	1	 	1
701	2	9	2	10	3	 	2
701	2	9	1	10	1	1	1
701	2	9	4	12	1	1	1
701	2	9	3	1	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	11	1	 	2
701	2	9	1	10	2	 	2
701	2	9	1	10	2	1	2
701	2	9	2	12	1	 	1
701	2	9	1	10	1	 	1
701	2	9	1	6	1	 	1
701	2	9	1	1	2	 	2
701	2	9	1	5	2	 	2
701	2	9	4	6	2	 	2
701	2	9	1	6	3	1	2
701	2	9	2	6	3	 	2
701	2	9	1	6	1	 	2
701	2	9	2	10	1	 	2
701	2	9	2	10	2	 	2
701	2	9	1	10	1	 	2
701	2	9	2	10	2	 	2
701	2	9	3	10	2	 	2
701	2	9	2	10	1	 	1
701	2	9	1	10	2	 	2
701	2	9	6	6	2	 	2
701	2	9	4	14	2	 	2
701	2	9	1	10	2	 	2
701	2	9	2	6	1	 	2
701	2	9	1	6	2	 	2
701	2	9	1	10	1	 	2
701	2	9	2	15	2	 	2
701	2	9	1	10	1	 	2
701	2	9	1	10	1	 	2
701	2	9	4	1	1	 	2
701	2	9	3	6	3	 	2
701	2	9	1	10	1	 	1
701	2	9	1	10	1	 	1
701	2	9	2	4	3	 	2
701	2	9	4	6	2	 	2
701	2	9	1	10	2	 	2
701	2	9	4	15	2	 	2
701	2	9	1	15	2	 	2
701	2	9	3	10	2	 	2
701	2	9	4	6	3	 	2
701	2	2	1	10	2	 	2
701	2	2	1	8	2	 	2
701	2	9	1	14	2	 	2
701	2	9	1	10	3	 	2
701	2	9	2	10	2	 	2
701	2	9	1	10	1	 	1
701	2	9	1	10	1	 	1
701	2	9	2	6	2	 	2
701	2	9	1	10	1	 	1
701	2	9	4	14	2	 	2
701	2	9	4	10	2	 	2
701	2	9	2	10	1	 	1
701	2	9	3	4	1	 	2
701	2	9	1	6	2	 	2
701	2	9	3	10	2	 	2
701	2	9	1	4	2	 	1
701	2	9	1	10	2	 	1
701	2	9	2	10	2	 	2
701	2	9	1	6	2	 	2
701	2	9	2	4	1	 	1
701	2	9	3	1	3	 	1
701	2	9	2	10	2	 	2
701	2	9	3	10	3	 	2
701	2	9	2	8	2	 	2
701	2	9	3	6	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	10	2	 	2
701	2	9	2	6	2	 	2
701	2	9	1	6	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	12	2	 	2
701	2	9	2	10	2	 	2
701	2	9	2	14	2	 	2
701	2	9	2	6	2	 	2
701	2	9	1	1	2	 	2
701	2	9	2	4	3	 	2
701	2	9	1	10	3	 	2
701	2	9	1	14	2	 	2
701	2	1	1	6	2	 	2
701	2	9	3	1	2	 	2
701	2	9	1	1	2	 	2
701	2	9	1	10	1	 	2
701	2	9	1	8	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	10	2	 	2
701	2	9	1	1	3	 	2
701	2	9	1	14	2	 	1
701	2	9	1	6	2	 	2
701	2	9	1	10	1	 	1
701	2	9	1	10	2	 	1
701	2	9	2	1	2	 	2
701	2	9	1	8	2	 	2
701	2	9	2	4	2	 	2
701	2	9	2	14	3	 	2
701	2	9	1	4	1	 	1
701	2	9	1	10	1	 	1
701	2	9	1	6	3	 	2
701	2	9	2	4	3	 	2
701	2	9	1	4	1	 	1
701	2	9	2	10	1	 	1
701	2	9	2	14	3	 	2
701	2	9	1	10	2	 	2
701	2	9	3	10	2	 	2
701	2	9	3	6	3	 	2
701	2	9	1	10	9	 	2
701	2	9	1	14	3	 	2
701	2	9	1	10	1	 	2
701	2	9	3	1	2	 	2
701	2	9	2	10	1	 	2
701	2	9	1	6	2	 	2
701	2	9	2	6	2	 	2
701	2	9	4	6	2	 	2
701	2	9	1	6	2	 	2
701	2	9	1	10	1	 	2
701	2	9	2	6	2	 	2
701	2	9	1	1	3	1	2
701	2	9	2	10	3	 	2
701	2	9	1	10	2	 	2
701	2	9	2	10	2	 	2
701	2	9	2	10	1	 	1
701	2	9	1	12	2	 	9
702	1	9	4	13	2	 	1
702	1	9	3	10	2	 	1
702	1	9	2	10	2	1	2
702	1	9	3	1	9	1	2
702	1	1	1	10	1	 	1
702	1	9	2	13	1	 	1
702	1	1	1	8	1	1	2
702	1	1	1	10	2	 	2
702	1	1	1	6	2	 	3
702	1	1	1	8	2	 	1
702	1	1	1	8	1	 	1
702	1	9	2	6	1	1	3
702	1	9	2	10	1	 	1
702	1	1	1	6	2	 	1
702	1	9	3	7	2	 	2
702	1	9	4	10	1	 	1
702	1	9	3	10	2	 	1
702	1	1	1	13	1	 	1
702	1	9	2	10	2	 	1
702	1	9	2	5	2	 	2
702	1	9	4	10	2	 	1
702	1	9	3	1	2	1	2
702	1	1	1	10	2	1	2
702	1	1	1	1	2	 	1
702	1	9	2	14	2	 	2
702	1	1	1	10	2	 	1
702	1	1	1	10	1	 	1
702	1	1	1	14	2	1	2
702	1	1	1	6	2	1	3
702	1	9	2	10	1	 	1
702	1	1	1	1	1	1	2
702	1	9	2	1	2	 	1
702	1	9	4	4	2	 	1
702	1	9	4	9	2	 	1
702	1	1	1	10	2	 	1
702	1	1	1	12	2	 	1
702	1	1	1	10	1	 	1
702	1	9	4	14	2	 	1
702	1	1	1	6	2	 	2
702	1	1	1	10	1	 	1
702	1	9	4	1	2	 	1
702	1	9	2	14	1	 	1
702	1	1	1	10	2	 	1
702	1	9	2	1	2	 	1
702	1	9	4	10	2	 	1
702	1	1	1	10	1	 	1
702	1	1	1	7	2	1	2
702	1	9	2	8	2	 	1
702	1	9	2	6	2	 	1
702	1	9	2	1	2	 	1
702	1	9	2	1	2	 	1
702	1	9	3	1	2	 	1
702	1	1	1	6	1	1	2
702	1	1	1	14	1	1	2
702	1	1	1	6	2	 	2
702	1	1	1	4	2	1	2
702	1	1	1	10	1	 	1
702	1	1	1	10	2	 	2
702	1	1	1	1	1	 	1
702	1	1	1	14	2	1	2
702	1	1	1	8	2	 	1
702	1	9	3	6	1	 	1
702	1	9	3	10	2	 	2
702	1	1	1	4	1	 	1
702	1	1	1	8	2	 	1
702	1	1	1	8	2	 	1
702	1	1	1	1	2	 	2
702	1	1	1	10	2	 	1
702	1	1	1	10	1	 	1
702	1	9	3	9	2	 	1
702	1	1	1	10	2	1	2
702	2	9	2	9	2	 	2
702	2	9	1	10	1	 	1
702	2	9	4	6	2	 	2
702	2	9	1	10	1	 	1
702	2	9	1	6	2	 	4
702	2	9	1	7	2	 	2
702	2	9	4	1	2	 	2
702	2	9	1	1	2	 	2
702	2	9	1	10	2	1	2
702	2	9	4	10	2	1	2
702	2	9	3	6	2	 	2
702	2	9	2	10	2	 	1
702	2	9	1	9	9	1	2
702	2	9	1	6	2	 	2
702	2	9	1	1	2	1	2
702	2	9	3	10	1	 	1
702	2	9	3	10	2	1	2
702	2	9	1	1	2	1	2
702	2	9	3	1	2	 	2
702	2	9	1	1	2	 	2
702	2	9	3	10	2	 	2
702	2	9	3	10	2	 	1
702	2	1	1	5	2	 	2
702	2	9	4	10	2	 	2
702	2	9	3	10	1	 	1
702	2	9	3	10	2	 	2
702	2	9	4	1	2	 	2
702	2	9	3	10	2	 	2
702	2	9	1	8	2	 	2
702	2	9	3	10	1	 	1
702	2	1	1	13	2	 	2
702	2	9	1	10	2	 	2
702	2	9	2	11	2	 	2
702	2	9	1	10	2	 	2
702	2	9	2	12	1	 	1
702	2	9	1	6	2	 	2
702	2	9	2	6	2	 	2
702	2	9	2	11	2	 	2
702	2	9	3	14	2	 	2
702	2	9	3	10	2	 	2
702	2	9	3	6	2	 	2
702	2	9	1	1	2	1	2
702	2	9	1	10	1	1	1
702	2	9	1	11	2	 	2
702	2	9	1	10	2	1	2
702	2	9	1	8	2	1	1
702	2	9	3	1	2	 	2
702	2	9	2	10	1	1	1
702	2	9	1	8	2	 	2
702	2	9	1	5	2	 	2
702	2	9	1	10	2	1	2
702	2	9	4	1	2	 	2
702	2	9	1	10	2	 	2
702	2	9	1	9	1	 	1
702	2	9	2	11	2	1	2
702	2	9	3	6	2	 	2
702	2	9	3	10	2	 	2
702	2	9	1	10	2	 	4
702	2	9	1	1	2	 	2
702	2	9	3	10	1	 	2
702	2	9	2	4	2	 	2
702	2	9	3	10	2	 	1
702	2	9	1	10	2	 	2
702	2	9	1	14	2	 	2
702	2	9	1	8	2	 	2
702	2	9	1	6	2	 	2
702	2	9	1	1	2	 	4
702	2	9	2	10	1	1	1
702	2	9	3	14	2	 	2
702	2	9	3	10	1	1	1
702	2	9	4	9	2	 	2
702	2	9	1	9	2	 	2
702	2	9	1	6	1	 	1
702	2	9	1	14	2	 	2
702	2	9	2	9	2	 	2
702	2	9	2	6	2	 	2
702	2	9	1	5	2	 	2
702	2	9	1	1	2	 	4
702	2	9	1	1	2	 	2
702	2	9	3	14	2	 	2
703	1	9	1	10	1	 	1
703	1	9	2	6	3	1	2
703	1	9	1	10	3	 	1
703	1	9	3	10	1	 	1
703	1	9	2	6	2	 	2
703	1	9	1	10	2	 	1
703	1	9	1	10	1	1	1
703	1	9	1	10	1	 	1
703	1	9	3	10	1	 	1
703	1	9	1	11	2	1	2
703	1	9	3	10	2	1	2
703	1	9	1	10	2	 	1
703	1	9	1	10	2	 	1
703	1	9	1	10	1	 	1
703	1	9	1	6	3	1	4
703	1	9	1	10	1	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	1	 	1
703	1	9	2	10	1	 	1
703	1	9	2	10	2	1	2
703	1	9	3	10	3	 	2
703	1	9	4	10	3	1	2
703	1	9	2	10	2	 	1
703	1	9	2	10	1	 	1
703	1	9	2	14	1	 	1
703	1	9	1	10	1	 	1
703	1	9	1	12	1	 	1
703	1	9	1	14	1	 	1
703	1	9	1	10	2	 	1
703	1	9	1	10	1	 	1
703	1	9	2	6	3	1	2
703	1	9	1	4	1	 	1
703	1	9	2	12	1	 	1
703	1	9	3	12	2	 	1
703	1	9	2	14	1	 	1
703	1	9	1	10	1	 	1
703	1	9	2	10	2	 	1
703	1	9	1	6	1	 	1
703	1	9	3	4	3	 	1
703	1	9	1	10	2	 	2
703	1	9	1	6	1	 	1
703	1	9	3	1	3	1	2
703	1	9	3	10	1	 	1
703	1	9	2	10	1	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	2	1	2
703	1	9	1	8	2	1	2
703	1	9	3	10	1	 	1
703	1	9	2	10	2	 	1
703	1	9	1	6	2	1	2
703	1	9	1	10	2	 	1
703	1	9	1	10	3	 	1
703	1	9	7	6	3	1	2
703	1	9	1	6	3	 	2
703	1	9	3	10	1	 	1
703	1	9	1	10	2	1	2
703	1	9	1	10	2	1	2
703	1	9	1	6	3	1	2
703	1	9	1	4	3	1	2
703	1	9	2	1	2	 	1
703	1	9	3	10	1	 	1
703	1	9	1	10	3	 	2
703	1	9	1	10	2	 	1
703	1	9	1	10	3	1	2
703	1	9	3	14	1	 	1
703	1	9	1	10	2	 	1
703	1	9	2	10	1	 	1
703	1	9	6	10	1	 	1
703	1	9	1	10	2	 	1
703	1	9	2	10	1	 	1
703	1	9	3	10	2	 	1
703	1	9	1	10	2	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	1	 	1
703	1	9	2	10	2	1	2
703	1	9	2	10	1	 	1
703	1	9	1	6	2	 	1
703	1	9	1	15	2	 	1
703	1	9	3	6	1	 	1
703	1	9	1	14	2	 	1
703	1	9	1	10	1	 	1
703	1	9	1	14	1	 	1
703	1	9	2	10	1	 	1
703	1	9	3	10	2	 	1
703	1	9	2	10	1	 	1
703	1	9	2	10	1	 	1
703	1	9	1	10	2	 	1
703	1	9	4	12	1	 	1
703	1	9	1	6	3	 	2
703	1	9	3	10	3	 	1
703	1	9	4	10	2	 	1
703	1	9	3	10	3	 	1
703	1	9	1	10	2	 	1
703	1	9	2	14	2	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	3	 	1
703	1	9	1	10	1	 	1
703	1	9	1	10	3	 	2
703	1	9	1	6	3	 	1
703	1	9	1	10	1	 	1
703	1	9	2	8	2	1	2
703	1	9	3	4	3	1	2
703	1	9	1	10	1	1	1
703	1	9	2	4	2	1	2
703	1	9	2	10	3	 	2
703	1	9	3	10	1	 	1
703	1	9	1	10	2	 	1
703	1	9	4	11	2	 	1
703	1	9	3	8	2	 	2
703	1	9	2	6	2	 	1
703	1	9	3	1	2	1	2
703	1	9	1	10	2	 	1
703	1	9	3	1	3	1	2
703	1	9	1	1	3	 	1
703	1	9	1	10	3	 	1
703	1	9	2	10	2	1	2
703	1	9	1	14	2	 	1
703	1	9	2	10	1	 	1
703	1	9	4	10	3	1	2
703	1	9	1	6	3	1	4
703	1	9	4	10	1	 	1
703	1	9	1	10	2	 	1
703	1	9	3	4	3	1	1
703	1	9	3	1	2	1	2
703	1	9	2	10	1	 	1
703	1	9	2	10	1	 	1
703	1	9	1	8	2	 	1
703	2	9	4	1	3	1	2
703	2	9	1	10	1	 	1
703	2	9	1	10	1	 	1
703	2	9	2	10	2	 	2
703	2	9	1	10	1	 	1
703	2	9	1	14	1	1	1
703	2	9	2	12	2	 	1
703	2	9	1	10	2	 	1
703	2	9	2	4	2	 	2
703	2	9	1	10	1	 	1
703	2	9	1	10	2	 	2
703	2	9	1	10	2	 	2
703	2	9	1	10	2	 	1
703	2	9	3	6	1	 	2
703	2	9	1	4	1	 	1
703	2	9	3	13	2	 	1
703	2	9	2	10	2	 	1
703	2	9	2	10	2	 	1
703	2	9	2	10	2	 	1
703	2	9	1	10	2	 	1
703	2	9	1	6	3	1	2
703	2	9	3	10	3	 	2
703	2	9	1	10	1	1	1
703	2	9	1	10	2	 	1
703	2	9	1	10	1	 	1
703	2	9	2	6	1	1	2
703	2	9	1	10	2	 	1
703	2	9	1	5	1	1	2
703	2	9	4	4	3	 	2
703	2	9	1	10	1	1	1
703	2	9	2	6	2	 	2
703	2	9	1	10	2	 	1
703	2	9	2	10	2	 	1
703	2	9	1	10	3	 	2
703	2	9	1	6	2	 	2
703	2	9	1	10	2	 	2
703	2	9	3	10	2	 	2
703	2	9	1	14	2	 	1
703	2	9	4	10	2	 	1
703	2	9	1	6	2	 	2
703	2	9	3	1	2	 	2
703	2	9	1	6	2	 	2
703	2	9	3	1	3	 	2
703	2	9	1	14	3	 	2
703	2	9	2	6	3	 	2
703	2	9	1	10	2	 	2
703	2	9	3	10	2	 	1
703	2	9	2	10	2	 	2
703	2	9	1	6	2	1	2
703	2	9	2	10	1	 	1
703	2	9	2	6	2	 	1
703	2	9	2	8	2	 	1
703	2	9	1	6	3	 	2
703	2	9	1	10	2	 	2
703	2	9	1	6	2	 	2
703	2	9	2	10	2	 	1
703	2	9	1	1	3	 	4
703	2	9	2	6	2	 	2
703	2	9	3	6	2	 	2
703	2	9	1	1	1	 	2
703	2	9	2	10	1	 	1
703	2	9	3	15	3	 	2
703	2	9	2	6	2	1	2
703	2	9	2	10	2	 	2
703	2	9	2	10	2	 	1
703	2	9	1	14	2	 	2
703	2	9	1	10	2	 	2
703	2	9	1	10	2	1	2
703	2	9	1	6	3	 	2
703	2	9	1	12	1	 	1
703	2	9	2	4	2	 	2
703	2	9	1	10	2	 	2
703	2	9	1	10	1	1	1
703	2	9	1	6	2	 	2
703	2	9	1	14	2	 	2
703	2	9	4	1	2	 	2
703	2	9	2	8	3	 	2
703	2	9	2	10	2	 	2
703	2	9	1	6	2	 	2
703	2	9	1	10	2	 	1
703	2	9	2	10	2	 	2
703	2	9	2	10	1	 	1
703	2	9	4	14	2	 	2
703	2	9	3	10	2	 	1
703	2	9	1	10	2	 	2
703	2	9	1	1	2	 	2
703	2	9	1	12	1	 	1
703	2	9	2	13	2	 	2
703	2	9	2	10	2	 	2
703	2	9	2	8	2	 	2
703	2	9	3	4	2	 	2
703	2	9	2	10	1	 	1
703	2	9	1	10	3	 	2
703	2	9	4	1	3	 	2
703	2	9	2	1	3	 	2
703	2	9	2	10	2	 	1
703	2	9	2	6	2	 	2
703	2	9	1	12	2	 	1
703	2	9	1	10	2	 	1
704	1	1	1	5	1	 	2
704	1	1	1	10	1	 	1
704	1	9	2	5	1	 	1
704	1	1	2	12	2	 	1
704	1	1	1	1	2	1	2
704	1	1	1	1	2	1	2
704	1	9	2	6	2	 	2
704	1	9	2	1	2	1	2
704	1	1	1	12	1	 	1
704	1	9	4	1	2	 	2
704	1	1	1	1	2	1	2
704	1	9	4	1	1	1	2
704	1	9	3	10	1	 	1
704	1	9	2	8	1	 	1
704	1	1	1	14	1	 	1
704	1	9	3	11	2	 	2
704	1	1	1	1	1	1	2
704	1	9	4	1	1	1	2
704	1	9	2	10	2	1	2
704	1	1	1	11	2	 	2
704	1	9	2	5	2	1	2
704	1	9	2	1	1	 	2
704	2	1	1	1	1	 	2
704	2	9	1	10	1	 	1
704	2	1	1	1	2	1	2
704	2	1	1	5	1	1	2
704	2	9	2	14	2	 	2
704	2	9	2	6	1	 	2
704	2	9	2	1	1	 	2
704	2	1	1	14	1	 	2
704	2	9	4	1	1	 	2
704	2	9	4	1	2	 	2
704	2	1	1	11	2	 	2
704	2	9	1	10	2	 	2
704	2	9	2	5	1	 	1
704	2	1	1	6	1	 	2
704	2	9	2	10	2	 	2
704	2	9	4	6	1	1	2
704	2	9	4	1	2	 	2
704	2	9	4	1	3	1	2
705	1	9	2	10	1	 	1
705	1	9	2	10	1	 	1
705	1	9	1	14	1	 	1
705	1	9	1	8	1	 	1
705	1	9	1	10	1	 	1
705	1	9	2	3	2	 	2
705	1	9	1	1	2	1	3
705	1	9	3	6	1	1	3
705	1	9	4	3	2	 	2
705	1	9	4	1	2	 	2
705	1	9	1	6	3	 	3
705	1	9	3	3	2	 	2
705	1	9	1	6	2	 	2
705	1	9	3	6	2	1	3
705	1	9	1	6	1	 	1
705	1	9	1	10	2	 	1
705	1	9	1	10	2	 	1
705	1	9	1	10	2	 	1
705	1	9	4	14	2	 	2
705	1	9	1	10	2	1	2
705	1	9	1	10	2	1	2
705	1	9	1	6	1	 	1
705	1	9	1	6	1	 	1
705	1	9	1	12	1	 	1
705	1	9	1	8	1	 	1
705	1	9	1	12	2	 	1
705	1	9	3	10	1	1	2
705	1	9	1	12	1	1	2
705	1	9	4	6	1	1	2
705	1	9	1	6	1	1	2
705	1	9	2	10	2	1	2
705	1	9	3	6	2	1	2
705	1	9	1	10	2	1	2
705	1	9	2	10	2	 	1
705	1	9	2	6	2	 	1
705	1	9	2	10	2	 	1
705	1	9	1	14	2	 	1
705	1	9	1	10	2	 	1
705	1	9	3	3	2	 	2
705	1	9	1	4	2	1	2
705	1	9	1	6	2	 	2
705	1	9	1	14	2	 	2
705	1	9	2	6	3	 	2
705	1	9	1	3	2	 	2
705	1	9	7	14	3	 	2
705	1	9	1	10	1	 	1
705	1	9	3	4	1	 	1
705	1	9	4	10	1	 	1
705	1	9	1	8	1	 	2
705	1	9	2	5	1	1	2
705	1	9	1	10	2	1	2
705	1	9	4	1	2	1	2
705	1	9	2	11	2	 	1
705	1	9	1	8	2	 	2
705	1	9	1	10	3	 	2
705	1	9	1	10	2	 	2
705	1	9	2	6	2	 	2
705	1	9	2	10	3	 	1
705	1	9	2	10	1	 	1
705	1	9	2	10	1	 	1
705	2	9	2	10	1	 	1
705	2	9	1	6	1	 	1
705	2	9	1	14	1	 	4
705	2	9	4	10	1	 	2
705	2	9	4	6	1	 	4
705	2	9	1	10	1	 	2
705	2	9	2	10	1	 	2
705	2	9	2	6	1	 	4
705	2	9	2	10	1	 	1
705	2	9	2	3	1	 	2
705	2	9	2	6	1	 	4
705	2	9	3	10	1	 	1
705	2	9	1	14	1	 	4
705	2	9	2	13	1	 	4
705	2	9	1	4	1	 	2
705	2	9	1	1	1	 	2
705	2	9	3	1	1	 	2
705	2	9	1	1	2	 	2
705	2	9	1	4	2	 	2
705	2	9	2	10	3	 	4
705	2	9	1	3	2	 	2
705	2	9	4	1	1	 	1
705	2	9	1	6	1	 	1
705	2	9	1	4	1	 	1
705	2	9	4	3	1	 	1
705	2	9	1	6	1	 	4
705	2	9	3	10	1	 	4
705	2	9	1	10	1	 	4
705	2	9	1	10	1	 	1
705	2	9	1	6	1	 	2
705	2	9	2	1	1	 	4
705	2	9	1	4	1	 	1
705	2	9	1	10	1	1	1
705	2	9	2	1	2	1	4
705	2	9	2	1	1	 	4
705	2	9	3	10	2	1	2
705	2	9	3	10	1	1	2
705	2	9	1	13	1	 	2
705	2	9	1	10	2	 	2
705	2	9	1	1	2	 	2
705	2	9	2	1	2	 	2
712	1	9	2	1	1	 	1
712	1	9	2	10	1	 	1
712	1	1	1	10	1	 	9
712	1	9	4	1	1	 	1
712	1	9	4	1	1	 	9
712	1	9	2	1	1	 	9
712	1	1	1	1	1	 	9
712	1	9	1	13	2	 	9
712	1	9	3	1	2	 	1
712	1	1	1	1	1	 	9
712	1	9	4	1	1	 	9
712	1	9	3	1	2	 	9
712	1	9	2	5	1	 	9
712	1	1	1	1	2	1	9
712	1	1	1	1	1	1	9
712	1	9	1	1	1	1	9
712	1	1	1	10	1	1	9
712	1	9	3	10	2	1	9
712	1	9	3	1	2	1	9
712	1	1	1	5	2	1	9
712	1	1	1	10	3	1	9
712	1	9	2	1	2	1	9
712	1	1	1	1	2	 	9
712	1	9	2	1	2	 	9
712	1	9	4	1	1	 	9
712	1	9	4	4	2	 	9
712	1	9	2	14	2	 	9
712	1	1	1	6	1	 	9
