gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q6	q7	q8	q9.1.2	q9.2	q10	q11	q12	q13
401	2	4	 	 	 	 	 	2	9	14	9	3	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	26	40	9999	    11	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	3	22	40	200	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	5	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	10	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	8	9	6	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	7	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	5	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	6	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	6	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	7	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	5	9	4	7	40	9999	  6111	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	5	9	3	22	40	9999	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	22	40	9999	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	11	9	4	39	9	150	    21	9	99999	2	2	 
401	2	5	 	 	 	 	 	2	9	11	9	3	36	40	1000	  2021	9	99999	2	3	1
401	2	5	 	 	 	 	 	2	9	14	9	4	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	4	39	9	150	  1072	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	5	9	4	39	9	150	  1072	9	99999	2	2	 
401	2	4	 	 	 	 	 	2	9	11	9	3	7	40	9999	  6111	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	4	9	4	7	40	9999	  6111	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	13	9	4	19	9	9999	W	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	14	9	5	7	160	9999	  6111	9	99999	1	7	 
401	2	4	 	 	 	 	 	2	9	8	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	4	7	40	9999	  6111	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	5	9	3	22	40	200	  1073	9	99999	2	3	 
401	2	5	 	 	 	 	 	2	9	14	9	4	7	40	9999	  6111	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	14	9	4	36	40	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	3	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	11	9	4	17	20	9999	  7012	9	99999	1	7	 
401	2	4	 	 	 	 	 	2	9	4	9	5	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	6	22	40	200	  1073	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	5	9	4	36	9	1000	  2021	9	99999	2	3	 
401	2	4	 	 	 	 	 	2	9	14	9	3	7	40	9999	  6111	9	99999	2	7	 
401	2	4	 	 	 	 	 	2	9	7	9	5	22	40	9999	  1073	9	99999	2	3	 
402	1	2	 	 	 	 	 	2	9	14	9	5	35	40	30	  1017	9	4000	2	3	1
402	1	1	 	 	 	 	 	1	9	10	9	6	35	40	30	  1017	9	4000	2	3	 
402	1	2	 	 	 	 	 	2	9	11	9	6	7	40	9999	  6111	9	3000	2	6	 
402	1	2	 	 	 	 	 	1	9	14	9	5	17	40	9999	  6111	9	3000	2	6	 
402	1	5	 	 	 	 	 	2	9	4	9	7	7	40	9999	  6111	9	3000	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	3	36	40	30	  1017	9	4000	2	3	1
402	1	5	 	 	 	 	 	2	9	13	9	7	36	40	30	  1017	9	4000	2	3	1
402	1	1	 	 	 	 	 	1	9	6	9	7	8	40	9999	W	9	4500	2	3	 
402	1	2	 	 	 	 	 	2	9	15	9	9	7	40	9999	  6111	9	4000	2	2	 
402	1	2	 	 	 	 	 	2	9	11	9	6	7	40	9999	  6111	9	4000	2	2	 
402	1	5	 	 	 	 	 	1	9	7	9	7	37	40	1000	 20101	9	4000	2	3	1
402	1	2	 	 	 	 	 	1	9	14	9	7	37	40	1000	 20101	9	4000	2	3	 
402	1	2	 	 	 	 	 	2	9	11	9	8	7	40	9999	  6111	9	3500	2	2	 
402	1	1	 	 	 	 	 	2	9	10	9	10	7	40	9999	  6111	9	3500	2	2	 
402	1	1	 	 	 	 	 	2	9	11	9	6	35	40	9999	  1017	9	4000	2	3	 
402	1	2	 	 	 	 	 	1	9	8	9	6	36	20	1000	  2021	9	5500	2	3	 
402	1	5	 	 	 	 	 	2	9	11	9	5	22	40	200	  1073	9	3500	2	3	1
402	1	2	 	 	 	 	 	2	9	11	9	6	37	40	1000	 20101	9	4000	2	3	 
402	1	5	 	 	 	 	 	2	9	10	9	6	35	40	30	  1017	9	4000	2	3	1
402	1	5	 	 	 	 	 	2	9	11	9	6	37	40	500	 10103	9	4000	2	3	1
402	1	2	 	 	 	 	 	1	9	11	9	6	37	40	1000	 20101	9	4000	2	3	 
402	1	5	 	 	 	 	 	1	9	5	9	7	35	40	100	  1017	9	4000	2	3	1
402	1	1	 	 	 	 	 	1	9	14	9	8	22	40	200	  1073	9	3500	2	3	 
402	1	2	 	 	 	 	 	2	9	14	9	3	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	14	9	6	7	160	9999	  6111	9	3500	2	6	 
402	1	1	 	 	 	 	 	1	9	5	9	2	37	40	500	 10103	9	4000	2	3	 
402	1	1	 	 	 	 	 	2	9	14	9	5	36	20	1000	  2021	9	5500	2	3	 
402	1	2	 	 	 	 	 	2	9	11	9	5	37	40	1000	 20101	9	4000	2	3	 
402	1	2	 	 	 	 	 	1	9	10	9	6	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	9	22	40	200	  1073	9	3500	2	3	 
402	1	5	 	 	 	 	 	1	9	5	9	5	7	40	9999	  6111	9	4000	2	6	1
402	1	2	 	 	 	 	 	2	9	14	9	5	27	40	9999	  1031	9	3500	2	2	 
402	1	2	 	 	 	 	 	1	9	11	9	7	7	9	9999	  6111	9	4000	2	6	 
402	1	5	 	 	 	 	 	2	9	10	9	8	35	9	9999	  1011	9	4000	2	3	1
402	1	2	 	 	 	 	 	2	9	10	9	9	7	40	9999	  6111	9	4000	2	2	 
402	1	5	 	 	 	 	 	1	9	11	9	3	35	150	9999	  1017	9	4000	2	6	1
402	1	2	 	 	 	 	 	2	9	5	9	7	5	150	9999	  5011	2	3500	2	6	 
402	1	2	 	 	 	 	 	1	9	11	9	6	5	150	9999	  5011	2	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	8	16	150	9999	 10102	9	4000	2	6	 
402	1	1	 	 	 	 	 	1	9	11	9	4	7	150	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	5	7	150	9999	  6111	9	4000	2	4	 
402	1	1	 	 	 	 	 	2	9	11	9	4	36	9	1000	  2021	9	5500	2	3	 
402	1	2	 	 	 	 	 	1	9	4	9	7	16	40	9999	 10102	9	4000	2	3	 
402	1	2	 	 	 	 	 	1	9	5	9	3	37	9	9999	 10103	9	4000	2	6	 
402	1	1	 	 	 	 	 	1	9	6	9	8	37	40	9999	 10103	9	4000	2	6	 
402	1	2	 	 	 	 	 	1	9	14	9	5	17	40	9999	  6111	9	3000	2	2	 
402	1	5	 	 	 	 	 	2	9	14	9	9	5	9	9999	  5011	2	3500	2	4	1
402	1	2	 	 	 	 	 	1	9	11	9	3	11	40	1000	  3011	9	6000	2	3	 
402	1	1	 	 	 	 	 	1	9	14	9	5	27	40	9999	  1031	9	3500	2	3	 
402	1	2	 	 	 	 	 	1	9	14	9	3	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	5	37	40	1000	 20101	9	4000	2	6	 
402	1	5	 	 	 	 	 	2	9	6	9	8	7	40	9999	  6111	9	4500	2	6	1
402	1	2	 	 	 	 	 	1	9	14	9	6	36	40	9999	  1021	2	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	8	17	40	9999	  7013	2	3000	2	6	 
402	1	5	 	 	 	 	 	2	9	14	9	6	24	40	9999	  6111	9	3500	2	6	1
402	1	5	 	 	 	 	 	2	9	10	9	8	7	40	9999	  6111	9	4000	2	2	1
402	1	2	 	 	 	 	 	1	9	11	9	5	7	40	9999	  6111	9	4500	2	6	 
402	1	5	 	 	 	 	 	1	9	14	9	7	35	40	30	  1017	9	4000	2	3	1
402	1	2	 	 	 	 	 	2	9	14	9	7	7	40	9999	  6111	9	3500	2	2	 
402	1	2	 	 	 	 	 	1	9	14	9	3	37	40	1000	 20101	9	4000	2	3	 
402	1	5	 	 	 	 	 	2	9	5	9	3	7	40	9999	  6111	9	3500	2	6	1
402	1	2	 	 	 	 	 	1	9	10	9	7	7	40	9999	  6114	9	4500	2	2	 
402	1	2	 	 	 	 	 	1	9	5	9	8	27	40	9999	  1031	2	3500	2	6	 
402	1	1	 	 	 	 	 	1	9	14	9	8	7	150	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	10	9	7	35	150	9999	   108	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	8	16	40	9999	 10102	9	4000	2	6	 
402	1	5	 	 	 	 	 	1	9	5	9	3	34	40	50	C	9	4000	2	6	1
402	1	2	 	 	 	 	 	2	9	10	9	9	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	11	9	7	17	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	7	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	5	16	40	9999	 10102	9	4000	2	6	 
402	1	5	 	 	 	 	 	1	9	14	9	6	5	40	9999	C	9	4000	2	6	1
402	1	2	 	 	 	 	 	2	9	11	9	7	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	10	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	5	9	7	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	1	9	11	9	3	5	40	9999	  5011	2	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	7	17	40	9999	  7013	2	3500	2	6	 
402	1	5	 	 	 	 	 	1	9	15	9	7	7	40	9999	  6111	9	4500	2	6	1
402	1	1	 	 	 	 	 	2	9	15	9	6	7	40	9999	  6111	9	3500	2	6	 
402	1	1	 	 	 	 	 	1	9	15	9	4	16	9	9999	 10102	9	4000	2	6	 
402	1	1	 	 	 	 	 	1	9	15	9	6	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	15	9	5	16	40	9999	 10102	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	15	9	5	7	40	9999	  6111	9	4000	2	6	 
402	1	5	 	 	 	 	 	1	9	15	9	8	37	40	1000	 20101	9	4000	2	3	1
402	1	5	 	 	 	 	 	2	9	15	9	5	7	40	9999	  6111	9	3500	2	6	1
402	1	2	 	 	 	 	 	1	9	15	9	7	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	15	9	3	17	40	9999	  7013	2	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	15	9	5	7	40	9999	  6111	9	4500	2	6	 
402	1	1	 	 	 	 	 	2	9	13	9	6	22	40	200	  1073	9	3500	2	3	 
402	1	1	 	 	 	 	 	1	9	10	9	6	36	9	1000	  2021	9	5500	2	3	 
402	1	1	 	 	 	 	 	2	9	8	9	11	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	9	37	9	1000	 10101	9	5000	2	3	 
402	1	2	 	 	 	 	 	2	9	14	9	4	5	40	9999	  5013	2	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	6	24	9	9999	  1051	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	10	9	4	37	40	1000	 20101	9	4000	2	3	 
402	1	2	 	 	 	 	 	2	9	10	9	5	7	40	9999	  6111	9	4500	2	6	 
402	1	1	 	 	 	 	 	2	9	11	9	4	27	40	9999	  1031	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	5	9	9	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	5	9	9	7	40	9999	  1061	9	4000	2	6	 
402	1	5	 	 	 	 	 	1	9	4	9	7	35	40	30	  1011	9	4000	2	3	1
402	1	2	 	 	 	 	 	2	9	10	9	5	35	9	9999	  1017	9	4000	2	3	 
402	1	1	 	 	 	 	 	1	9	11	9	8	7	40	9999	  5011	2	3500	2	6	 
402	1	2	 	 	 	 	 	1	9	10	9	5	16	40	9999	 10102	9	3500	2	6	 
402	1	5	 	 	 	 	 	1	9	11	9	7	7	40	9999	  6111	9	3500	2	6	1
402	1	1	 	 	 	 	 	2	9	6	9	6	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	1	9	10	9	6	35	40	30	  1017	9	4000	2	3	 
402	1	2	 	 	 	 	 	2	9	10	9	5	17	40	9999	  7013	2	3000	2	6	 
402	1	1	 	 	 	 	 	2	9	14	9	7	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	9	17	40	9999	  6111	9	3500	2	6	 
402	1	5	 	 	 	 	 	1	9	13	9	2	37	40	9999	 10102	9	4000	2	6	1
402	1	2	 	 	 	 	 	2	9	15	9	4	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	6	9	8	7	40	9999	  1011	2	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	15	9	6	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	8	9	6	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	14	9	8	37	40	9999	 10103	9	4000	2	6	 
402	1	1	 	 	 	 	 	1	9	11	9	6	39	40	9999	  6111	9	4000	2	2	 
402	1	2	 	 	 	 	 	1	9	15	9	6	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	1	9	15	9	7	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	15	9	4	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	1	9	14	9	6	7	40	9999	  6111	9	4500	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	4	7	40	9999	  6111	9	4000	2	6	 
402	1	5	 	 	 	 	 	1	9	11	9	2	7	40	9999	  6111	9	4000	2	6	1
402	1	2	 	 	 	 	 	2	9	10	9	8	7	40	9999	  5013	2	4500	2	6	 
402	1	1	 	 	 	 	 	2	9	10	9	8	7	40	9999	  6111	9	4000	2	6	 
402	1	1	 	 	 	 	 	2	9	11	9	9	5	40	9999	C	9	4000	2	6	 
402	1	1	 	 	 	 	 	1	9	10	9	5	27	40	9999	  1031	9	3500	2	6	 
402	1	2	 	 	 	 	 	2	9	14	9	6	24	40	9999	  1051	9	4000	2	6	 
402	1	5	 	 	 	 	 	1	9	10	9	5	7	40	9999	  6111	9	4500	2	6	1
402	1	5	 	 	 	 	 	2	9	10	9	11	7	40	9999	  6111	9	4000	2	6	1
402	1	2	 	 	 	 	 	1	9	4	9	6	7	40	9999	  6111	9	4000	2	2	 
402	1	2	 	 	 	 	 	2	9	4	9	7	7	40	9999	  6111	9	3500	2	6	 
402	1	2	 	 	 	 	 	1	9	14	9	8	7	40	9999	  6111	9	4500	2	6	 
402	1	2	 	 	 	 	 	2	9	11	9	2	17	40	9999	  7013	2	3500	2	6	 
402	1	5	 	 	 	 	 	2	9	5	9	9	7	40	9999	  6111	9	3500	2	6	1
402	1	1	 	 	 	 	 	2	9	11	9	3	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	2	9	10	9	5	7	40	9999	  6111	9	4000	2	6	 
402	1	2	 	 	 	 	 	1	9	10	9	7	5	40	9999	  5011	2	3500	2	6	 
402	1	1	 	 	 	 	 	2	9	14	9	6	7	40	9999	  6111	9	4000	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	4	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	10	9	9	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	5	9	7	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	4	9	8	7	40	9999	   108	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	14	9	5	42	40	9999	M	9	1500	1	6	 
402	2	4	 	 	 	 	 	9	9	5	9	6	7	40	9999	   108	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	8	9	7	7	40	9999	  1041	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	7	7	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	5	9	5	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	6	9	8	7	40	9999	  1041	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	6	36	40	1000	  2021	9	5000	2	3	 
402	2	4	 	 	 	 	 	9	9	5	9	5	20	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	11	9	6	20	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	4	9	8	19	40	9999	W	9	3000	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	6	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	13	9	5	18	40	9999	  8011	9	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	11	9	5	7	40	9999	  6111	9	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	5	20	40	9999	  6111	9	3000	2	6	1
402	2	4	 	 	 	 	 	9	9	8	9	6	7	40	9999	M	2	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	8	9	9	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	8	9	7	20	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	7	7	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	5	9	5	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	6	9	8	20	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	7	9	6	36	40	1000	  2021	9	5000	2	3	 
402	2	4	 	 	 	 	 	9	9	14	9	5	7	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	10	9	10	7	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	4	19	40	9999	N	2	3000	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	4	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	8	17	40	9999	  7012	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	14	9	9	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	11	9	7	7	40	9999	  6111	9	4000	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	7	20	40	9999	  1041	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	6	9	6	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	6	9	2	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	6	9	5	7	40	9999	  6111	9	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	3	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	5	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	14	9	5	7	40	9999	  6111	9	4000	2	2	 
402	2	4	 	 	 	 	 	9	9	10	9	8	41	40	9999	B	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	11	9	9	41	40	9999	B	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	14	9	4	11	40	1000	  3011	9	6000	2	3	 
402	2	4	 	 	 	 	 	9	9	8	9	7	36	40	1000	  2021	9	5000	2	3	 
402	2	4	 	 	 	 	 	9	9	14	9	3	36	40	1000	  2021	9	5000	2	3	 
402	2	4	 	 	 	 	 	9	9	11	9	7	7	40	9999	  6111	9	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	11	9	3	17	40	9999	M	9	2000	1	6	 
402	2	4	 	 	 	 	 	9	9	11	9	5	11	40	1000	  3011	9	6000	2	3	 
402	2	4	 	 	 	 	 	9	9	11	9	4	7	40	9999	  6111	9	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	5	9	3	7	40	9999	  6111	9	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	14	9	6	7	40	9999	  6111	9	3500	2	2	 
402	2	4	 	 	 	 	 	9	9	10	9	7	7	40	9999	  6111	9	3500	2	6	1
402	2	4	 	 	 	 	 	9	9	10	9	5	7	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	10	9	8	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	10	9	7	7	40	9999	  7013	2	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	10	7	40	9999	  6111	9	3000	2	6	1
402	2	4	 	 	 	 	 	9	9	14	9	4	36	40	1000	  1074	9	5000	2	3	1
402	2	4	 	 	 	 	 	9	9	14	9	5	7	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	5	9	9	19	40	9999	N	2	3000	2	2	 
402	2	4	 	 	 	 	 	9	9	14	9	7	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	14	9	8	19	40	9999	N	2	3000	2	2	 
402	2	4	 	 	 	 	 	9	9	11	9	10	19	40	9999	N	2	3000	2	2	 
402	2	4	 	 	 	 	 	9	9	11	9	6	7	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	5	9	7	7	40	9999	  6111	9	3500	2	6	1
402	2	4	 	 	 	 	 	9	9	14	9	6	7	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	11	9	4	7	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	5	9	8	7	40	9999	  6111	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	15	9	6	7	40	9999	  6014	2	3500	2	6	1
402	2	4	 	 	 	 	 	9	9	15	9	9	36	40	1000	  2021	9	5000	2	3	 
402	2	4	 	 	 	 	 	9	9	15	9	4	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	15	9	4	7	40	9999	  6111	9	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	15	9	8	22	40	200	  1073	9	3500	2	3	 
402	2	4	 	 	 	 	 	9	9	15	9	6	22	40	9999	  1073	9	3500	2	3	 
402	2	4	 	 	 	 	 	9	9	15	9	4	22	40	9999	  1074	9	3000	2	3	 
402	2	4	 	 	 	 	 	9	9	15	9	3	22	40	200	  1073	9	3500	2	3	 
402	2	4	 	 	 	 	 	9	9	6	9	8	7	40	9999	  6014	2	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	6	7	40	9999	  6111	9	3000	2	2	 
402	2	4	 	 	 	 	 	9	9	11	9	5	36	40	1000	  2021	9	5000	2	3	 
402	2	4	 	 	 	 	 	9	9	6	9	7	7	40	9999	  6111	9	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	10	9	8	7	40	9999	  6111	9	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	14	9	3	22	40	200	  1073	9	3500	2	3	 
402	2	4	 	 	 	 	 	9	9	10	9	7	17	40	9999	  7012	9	3000	2	6	 
402	2	4	 	 	 	 	 	9	9	11	9	7	19	40	9999	W	9	3000	2	6	1
402	2	4	 	 	 	 	 	9	9	14	9	5	36	40	30	  1021	9	3500	2	3	 
402	2	4	 	 	 	 	 	9	9	6	9	6	7	40	9999	  6111	9	3500	2	6	 
402	2	4	 	 	 	 	 	9	9	6	9	8	7	40	9999	  6014	2	3500	2	6	 
403	1	2	1	 	 	 	 	1	9	14	2	3	43	150	9999	 	9	99999	1	4	 
403	1	2	1	 	 	 	 	2	9	5	2	4	37	40	1000	 20101	2	4000	2	3	 
403	1	2	1	 	 	 	 	1	9	5	2	4	43	40	9999	 	2	4000	2	4	 
403	1	2	1	 	 	 	 	1	9	5	2	6	32	40	3	  5016	2	2000	1	4	 
403	1	2	1	 	 	 	 	1	9	10	2	5	7	40	50	  6114	9	4000	2	3	 
403	1	2	1	 	 	 	 	2	9	14	3	4	41	40	200	  8017	9	4000	2	3	 
403	1	2	1	 	 	 	 	2	9	10	2	4	7	40	50	  6114	9	4000	2	3	 
403	1	2	1	 	 	 	 	1	9	6	2	11	7	40	50	  6114	9	4000	2	3	 
403	1	9	 	 	 	 	 	2	9	10	2	6	42	150	1000	  7014	9	99999	1	4	 
403	1	9	 	 	 	 	 	2	9	4	2	7	37	40	1000	  2017	9	5000	2	3	 
403	1	5	 	 	 	 	 	1	9	6	2	7	25	40	6	  6111	2	1000	2	5	 
403	1	2	 	 	 	 	 	2	9	14	3	4	41	40	30	  6113	9	2000	2	4	 
403	1	2	 	 	 	 	 	2	9	14	3	4	11	40	100	  4013	9	3000	2	4	 
403	1	2	 	 	 	 	 	2	9	11	2	9	7	40	5	  1041	9	3000	2	4	 
403	1	2	 	 	 	 	 	2	9	14	2	8	24	40	15	  1053	9	3000	2	4	 
403	1	2	 	 	 	 	 	1	9	7	3	6	43	999	9999	 	9	2000	2	4	 
403	1	2	1	 	 	 	 	2	9	4	2	6	17	40	50	  8015	9	4000	2	3	 
403	1	5	 	 	 	 	 	1	9	11	2	5	37	40	1000	 20101	2	5000	2	3	 
403	1	9	 	 	 	 	 	1	9	13	2	3	7	40	20	  6115	9	4000	2	3	 
403	1	9	 	 	 	 	 	2	9	11	2	6	17	40	50	  8015	9	4000	2	3	 
403	1	2	1	 	 	 	 	2	9	13	2	4	7	40	30	  6111	9	4000	2	3	 
403	1	2	1	 	 	 	 	1	9	5	2	3	8	40	5	  6015	9	2000	1	4	 
403	1	2	1	 	 	 	 	2	9	14	2	4	17	40	50	  8015	9	4000	2	3	 
403	1	2	1	 	 	 	 	2	9	11	2	6	16	40	20	 10102	2	4000	2	3	 
403	1	2	1	 	 	 	 	2	9	6	2	6	7	40	30	  6115	9	4000	2	3	 
403	1	2	1	 	 	 	 	1	9	11	2	7	7	40	2	  6111	9	2000	1	4	 
403	1	2	1	 	 	 	 	2	9	10	2	5	7	40	3	  6114	9	3000	2	3	 
403	1	2	1	 	 	 	 	1	9	4	2	6	5	40	1	  5012	2	99999	2	5	 
403	1	2	1	 	 	 	 	2	9	14	2	7	33	40	15	    11	2	3500	2	5	 
403	1	9	 	 	 	 	 	1	9	4	2	8	7	40	1	  6111	9	2000	1	4	 
403	1	9	 	 	 	 	 	2	9	4	2	3	7	40	1	  6111	9	2000	2	5	 
