gakkou	seibetu	q2_1	q2_2	q2_3	q2_4	q2_5	q2_6	q3.1	q3.2	q4.1	q4.3.1	q4.3.2	q5	q7	q8
327	2	4	 	 	 	 	 	9	2	1	2	5	1	6	 
327	2	5	 	 	 	 	 	9	4	1	2	7	1	6	2
327	2	4	 	 	 	 	 	9	1	1	2	3	1	6	 
327	2	4	 	 	 	 	 	9	2	1	2	5	6	6	 
327	2	5	 	 	 	 	 	9	1	11	2	1	4	9	 
327	2	5	 	 	 	 	 	9	1	5	2	6	1	6	2
327	2	9	 	 	 	 	 	9	1	5	2	5	1	6	2
327	2	9	 	 	 	 	 	9	1	1	2	5	1	1	2
327	2	9	 	 	 	 	 	9	3	13	2	5	1	1	 
327	2	9	 	 	 	 	 	9	1	1	2	6	1	6	 
327	2	9	 	 	 	 	 	9	2	6	2	5	2	6	 
327	2	9	 	 	 	 	 	9	4	1	2	5	1	6	2
327	2	9	 	 	 	 	 	9	1	1	2	7	1	6	2
327	2	9	 	 	 	 	 	9	6	4	2	99	9	9	 
327	2	9	 	 	 	 	 	9	1	8	2	6	1	6	2
327	2	9	 	 	 	 	 	9	2	1	1	8	1	6	 
327	2	9	 	 	 	 	 	9	1	1	2	4	2	6	 
327	2	9	 	 	 	 	 	9	6	10	2	5	9	9	 
327	2	9	 	 	 	 	 	9	1	8	2	7	5	6	2
331	1	5	 	 	 	 	 	9	3	8	2	7	4	1	 
331	1	5	 	 	 	 	 	9	4	5	2	7	4	9	1
331	1	5	 	 	 	 	 	9	4	10	2	7	4	9	 
331	1	5	 	 	 	 	 	9	4	1	2	10	2	9	 
331	1	5	 	 	 	 	 	9	1	4	2	7	2	2	 
331	1	5	 	 	 	 	 	9	1	1	2	4	2	9	 
331	1	5	 	 	 	 	 	9	2	1	2	7	6	1	 
331	1	5	 	 	 	 	 	9	4	1	2	8	2	2	 
331	1	5	 	 	 	 	 	9	1	5	3	5	6	1	 
331	1	5	 	 	 	 	 	9	3	1	2	7	2	1	1
331	1	5	 	 	 	 	 	9	4	1	2	8	2	1	1
331	1	5	 	 	 	 	 	9	2	5	3	4	9	9	 
331	1	5	 	 	 	 	 	9	3	14	3	5	6	9	 
331	1	5	 	 	 	 	 	9	3	1	2	7	6	2	 
331	1	5	 	 	 	 	 	9	1	1	2	4	3	3	1
331	1	5	 	 	 	 	 	9	4	13	2	8	4	1	 
331	1	5	 	 	 	 	 	9	2	1	2	6	2	1	 
331	1	5	 	 	 	 	 	9	2	1	2	6	2	1	1
331	1	5	 	 	 	 	 	9	3	1	2	10	2	1	1
331	1	5	 	 	 	 	 	9	4	1	2	10	2	2	 
331	1	5	 	 	 	 	 	9	2	1	2	7	2	2	 
331	1	5	 	 	 	 	 	9	2	1	2	6	2	2	 
331	1	5	 	 	 	 	 	9	1	1	2	4	2	2	 
331	1	5	 	 	 	 	 	9	1	1	2	5	6	2	 
331	1	5	 	 	 	 	 	9	2	1	2	7	2	2	1
331	1	5	 	 	 	 	 	9	5	4	2	7	2	2	 
331	1	5	 	 	 	 	 	9	2	1	3	7	2	2	 
331	1	5	 	 	 	 	 	9	1	1	2	8	2	2	 
331	1	5	 	 	 	 	 	9	2	11	3	6	9	9	 
331	1	5	 	 	 	 	 	9	1	10	2	6	1	9	 
331	1	2	 	 	 	 	 	9	4	1	2	9	2	2	 
331	1	2	 	 	 	 	 	9	1	1	3	9	2	2	 
331	1	1	 	 	 	 	 	9	1	1	2	7	2	2	 
331	1	2	 	 	 	 	 	9	2	1	2	9	2	2	 
331	1	1	 	 	 	 	 	9	6	8	2	8	2	1	 
331	1	5	 	 	 	 	 	9	3	5	2	8	2	3	 
331	1	5	 	 	 	 	 	9	4	5	2	9	2	3	 
331	1	5	 	 	 	 	 	9	2	4	2	7	6	3	 
331	2	4	 	 	 	 	 	9	3	14	3	2	5	1	2
331	2	4	 	 	 	 	 	9	1	14	3	2	1	2	 
331	2	4	 	 	 	 	 	9	2	8	3	4	5	1	2
331	2	4	 	 	 	 	 	9	1	1	3	5	1	1	2
331	2	4	 	 	 	 	 	9	1	1	3	6	1	1	2
331	2	4	 	 	 	 	 	9	5	8	3	5	1	1	2
331	2	5	 	 	 	 	 	9	1	1	2	99	1	4	 
331	2	5	 	 	 	 	 	9	1	1	2	99	6	2	 
331	2	5	 	 	 	 	 	9	1	4	3	99	6	6	 
331	2	5	 	 	 	 	 	9	1	1	2	99	6	2	 
331	2	5	 	 	 	 	 	9	1	1	2	99	1	4	 
331	2	5	 	 	 	 	 	9	4	1	2	99	1	4	 
331	2	5	 	 	 	 	 	9	1	1	2	6	1	6	 
331	2	5	 	 	 	 	 	9	2	1	2	5	1	4	 
331	2	5	 	 	 	 	 	9	1	5	3	6	6	6	 
331	2	5	 	 	 	 	 	9	2	1	3	9	1	4	 
331	2	5	 	 	 	 	 	9	7	1	2	2	1	4	 
331	2	4	 	 	 	 	 	9	2	10	3	5	1	9	 
331	2	4	 	 	 	 	 	9	1	1	2	10	1	9	 
331	2	4	 	 	 	 	 	9	1	1	2	9	1	9	 
331	2	4	 	 	 	 	 	9	1	1	2	8	1	9	 
331	2	4	 	 	 	 	 	9	1	10	2	8	1	9	 
331	2	4	 	 	 	 	 	9	4	8	2	8	1	9	 
331	2	4	 	 	 	 	 	9	3	4	2	10	1	9	 
331	2	4	 	 	 	 	 	9	3	1	2	10	1	9	 
331	2	4	 	 	 	 	 	9	3	5	2	8	1	9	 
331	2	4	 	 	 	 	 	9	1	11	2	5	1	9	 
331	2	4	 	 	 	 	 	9	1	1	2	5	1	9	 
331	2	4	 	 	 	 	 	9	1	1	2	9	1	9	 
331	2	4	 	 	 	 	 	9	3	10	2	8	1	1	 
331	2	5	 	 	 	 	 	9	1	1	2	7	1	6	 
331	2	5	 	 	 	 	 	9	4	1	2	8	1	6	 
331	2	5	 	 	 	 	 	9	1	1	2	8	1	6	 
331	2	5	 	 	 	 	 	9	2	1	2	7	1	6	 
331	2	4	 	 	 	 	 	9	1	4	3	7	1	6	 
331	2	4	 	 	 	 	 	9	4	1	2	9	1	6	 
331	2	4	 	 	 	 	 	9	2	1	2	5	1	6	 
331	2	5	 	 	 	 	 	9	4	1	2	10	1	6	 
331	2	5	 	 	 	 	 	9	2	6	2	5	1	6	 
331	2	4	 	 	 	 	 	9	1	5	2	8	1	6	 
331	2	4	 	 	 	 	 	9	1	6	2	7	1	6	 
331	2	4	 	 	 	 	 	9	3	1	2	4	1	6	 
331	2	5	 	 	 	 	 	9	1	1	2	9	1	6	 
331	2	5	 	 	 	 	 	9	3	1	2	6	1	6	 
331	2	5	 	 	 	 	 	9	2	1	2	8	1	6	 
331	2	5	 	 	 	 	 	9	1	6	3	6	1	6	 
331	2	5	 	 	 	 	 	9	3	1	2	7	1	6	 
331	2	5	 	 	 	 	 	9	2	11	2	2	8	3	 
331	2	5	 	 	 	 	 	9	2	1	3	4	4	6	 
331	2	5	 	 	 	 	 	9	6	1	2	7	7	6	 
331	2	5	 	 	 	 	 	9	3	1	2	6	4	6	 
331	2	5	 	 	 	 	 	9	1	6	2	6	3	3	 
331	2	5	 	 	 	 	 	9	1	1	2	5	4	6	 
331	2	5	 	 	 	 	 	9	2	1	2	5	4	6	 
331	2	5	 	 	 	 	 	9	1	14	3	2	1	6	 
331	2	5	 	 	 	 	 	9	2	4	2	7	5	9	3
332	1	3	2	 	 	 	 	9	3	1	3	4	4	1	 
332	1	3	2	 	 	 	 	1	1	1	3	2	2	2	 
332	1	3	2	 	 	 	 	9	1	14	2	4	2	2	1
332	1	3	2	 	 	 	 	1	1	1	2	8	2	1	 
332	1	3	2	 	 	 	 	9	4	1	2	10	7	1	 
332	1	3	2	 	 	 	 	9	3	1	2	11	6	1	 
332	1	1	 	 	 	 	 	9	3	6	2	8	2	1	 
332	1	3	2	 	 	 	 	1	1	1	2	9	2	1	1
332	1	3	2	 	 	 	 	1	1	1	3	4	2	2	 
332	1	3	2	 	 	 	 	9	2	1	2	4	2	2	 
332	1	1	 	 	 	 	 	9	1	11	2	2	4	1	2
332	1	3	2	 	 	 	 	9	4	1	2	5	2	1	 
332	1	3	2	 	 	 	 	9	4	4	2	9	2	9	 
332	1	3	2	 	 	 	 	1	1	1	2	2	2	2	 
332	1	3	2	 	 	 	 	9	4	1	2	8	7	1	 
332	1	3	2	 	 	 	 	9	4	1	3	8	2	1	 
332	1	1	 	 	 	 	 	9	4	1	2	7	4	1	1
332	1	3	2	 	 	 	 	9	2	1	2	6	2	2	 
332	1	3	2	 	 	 	 	1	1	1	2	7	2	2	 
332	2	4	 	 	 	 	 	9	1	8	9	5	1	1	 
332	2	4	 	 	 	 	 	9	1	1	2	6	1	6	2
332	2	4	 	 	 	 	 	9	2	5	2	8	2	5	2
332	2	4	 	 	 	 	 	9	3	14	2	7	4	6	 
332	2	4	 	 	 	 	 	9	3	1	3	7	1	4	 
332	2	4	 	 	 	 	 	9	2	1	2	7	1	1	 
332	2	1	 	 	 	 	 	9	1	1	3	8	5	9	 
332	2	4	 	 	 	 	 	9	4	1	2	8	1	3	 
332	2	4	 	 	 	 	 	9	3	15	2	8	2	9	 
332	2	4	 	 	 	 	 	9	7	10	2	4	1	4	 
332	2	1	 	 	 	 	 	9	3	14	2	5	5	3	1
332	2	4	 	 	 	 	 	9	2	15	9	99	4	1	 
332	2	4	 	 	 	 	 	9	1	1	2	5	5	1	 
332	2	4	 	 	 	 	 	9	4	1	2	9	1	1	2
332	2	4	 	 	 	 	 	9	4	1	2	9	5	1	2
332	2	4	 	 	 	 	 	9	4	12	2	8	4	6	 
332	2	4	 	 	 	 	 	9	4	1	2	6	2	1	 
332	2	4	 	 	 	 	 	9	3	1	2	7	5	1	2
332	2	5	4	 	 	 	 	9	1	1	2	8	1	6	2
332	2	5	 	 	 	 	 	9	2	1	3	8	1	4	 
332	2	4	 	 	 	 	 	9	3	1	2	4	2	6	 
332	2	4	 	 	 	 	 	9	2	1	2	6	5	4	 
332	2	1	 	 	 	 	 	9	1	4	2	5	1	9	2
332	2	5	 	 	 	 	 	9	1	8	2	7	1	5	 
332	2	4	 	 	 	 	 	9	4	1	2	6	2	2	 
332	2	4	 	 	 	 	 	9	1	1	2	10	5	5	 
332	2	4	 	 	 	 	 	9	2	6	2	11	5	9	2
332	2	4	 	 	 	 	 	9	3	1	2	7	2	4	 
332	2	4	 	 	 	 	 	9	4	1	2	7	5	9	2
332	2	4	 	 	 	 	 	9	1	8	2	5	5	4	 
332	2	4	 	 	 	 	 	9	1	8	3	6	4	4	 
332	2	1	 	 	 	 	 	9	2	1	2	7	1	1	 
332	2	1	 	 	 	 	 	9	1	11	3	4	6	1	 
332	2	4	 	 	 	 	 	9	4	1	2	5	1	1	 
332	2	3	 	 	 	 	 	9	3	1	2	10	1	1	 
332	2	1	 	 	 	 	 	9	4	1	2	6	4	5	 
333	1	5	 	 	 	 	 	1	1	11	2	4	4	1	1
333	1	5	 	 	 	 	 	1	1	1	2	8	2	2	1
333	1	5	 	 	 	 	 	1	1	4	2	7	2	2	1
333	1	3	 	 	 	 	 	1	1	1	2	5	2	2	1
333	1	5	 	 	 	 	 	1	1	1	2	10	2	2	1
333	1	2	 	 	 	 	 	9	4	1	2	9	2	1	 
333	1	2	 	 	 	 	 	9	2	8	2	7	4	1	 
333	1	3	 	 	 	 	 	9	3	1	2	8	4	1	 
333	1	2	 	 	 	 	 	1	1	11	3	5	9	1	 
333	1	2	 	 	 	 	 	1	1	6	2	8	2	2	 
333	1	1	 	 	 	 	 	1	1	1	2	5	2	2	 
333	1	1	 	 	 	 	 	9	2	1	2	6	2	2	 
333	1	2	 	 	 	 	 	9	3	1	2	8	5	9	3
333	1	5	 	 	 	 	 	9	4	1	2	10	5	9	3
333	2	4	 	 	 	 	 	9	2	1	2	9	2	6	1
333	2	5	 	 	 	 	 	9	1	6	2	7	2	1	1
333	2	4	 	 	 	 	 	9	1	1	2	7	2	6	 
333	2	4	 	 	 	 	 	9	3	1	2	10	2	6	 
333	2	4	 	 	 	 	 	9	3	1	2	12	2	1	2
333	2	4	 	 	 	 	 	9	1	1	2	9	2	1	2
333	2	4	 	 	 	 	 	9	1	11	2	6	5	1	2
333	2	4	 	 	 	 	 	9	4	1	2	7	2	6	 
333	2	4	 	 	 	 	 	9	3	1	2	7	2	6	 
333	2	4	 	 	 	 	 	9	2	1	2	8	4	1	 
333	2	4	 	 	 	 	 	9	3	1	2	7	2	6	 
333	2	4	 	 	 	 	 	9	2	1	2	8	1	1	2
333	2	4	 	 	 	 	 	9	1	1	2	5	9	6	 
333	2	4	 	 	 	 	 	9	2	5	2	6	9	1	 
333	2	4	 	 	 	 	 	1	1	1	2	6	1	6	 
333	2	4	 	 	 	 	 	9	4	10	3	7	4	1	 
334	1	5	 	 	 	 	 	9	1	1	9	7	3	2	1
334	1	3	 	 	 	 	 	9	1	1	9	5	2	2	 
334	1	5	 	 	 	 	 	9	2	1	9	6	3	2	1
334	1	3	 	 	 	 	 	9	2	1	9	9	2	2	 
334	1	2	 	 	 	 	 	9	3	1	9	8	2	2	 
334	1	3	 	 	 	 	 	9	2	1	9	8	6	2	 
334	1	5	 	 	 	 	 	9	1	1	9	5	3	2	1
334	1	3	 	 	 	 	 	9	1	1	9	8	2	2	 
334	1	3	 	 	 	 	 	9	1	1	9	7	2	2	 
334	1	3	 	 	 	 	 	9	1	1	9	7	2	2	1
334	1	5	 	 	 	 	 	9	1	1	9	6	3	2	1
334	2	4	 	 	 	 	 	9	3	1	9	9	1	6	 
334	2	4	 	 	 	 	 	9	1	8	9	4	6	6	 
334	2	5	 	 	 	 	 	9	2	10	9	6	6	3	 
334	2	4	 	 	 	 	 	9	3	1	9	5	2	2	 
334	2	4	 	 	 	 	 	9	1	1	9	8	1	6	 
334	2	4	 	 	 	 	 	9	1	1	9	6	6	6	2
334	2	4	 	 	 	 	 	9	1	1	9	7	1	6	 
334	2	4	 	 	 	 	 	9	3	1	9	10	1	6	 
334	2	4	 	 	 	 	 	9	1	1	9	6	1	6	 
334	2	4	 	 	 	 	 	9	2	1	9	8	2	2	1
334	2	4	 	 	 	 	 	9	1	8	9	8	2	2	 
334	2	4	 	 	 	 	 	9	3	1	9	10	1	6	 
334	2	5	 	 	 	 	 	9	1	1	9	7	2	2	 
334	2	4	 	 	 	 	 	9	2	1	9	9	2	2	 
334	2	4	 	 	 	 	 	9	1	8	9	12	6	6	 
334	2	4	 	 	 	 	 	9	1	1	9	8	1	6	 
334	2	4	 	 	 	 	 	9	3	1	9	7	6	6	 
335	1	3	 	 	 	 	 	1	3	1	2	8	2	1	 
335	1	3	 	 	 	 	 	2	2	1	2	7	2	2	 
335	1	3	 	 	 	 	 	1	2	1	2	10	2	2	 
335	1	3	 	 	 	 	 	1	1	1	2	8	2	2	 
335	1	3	 	 	 	 	 	1	1	1	2	9	2	2	 
335	1	3	 	 	 	 	 	2	4	1	2	7	2	9	 
335	1	5	 	 	 	 	 	1	1	1	2	8	2	2	 
335	1	2	 	 	 	 	 	2	2	1	2	9	2	2	 
335	1	3	 	 	 	 	 	1	1	1	2	7	2	2	 
335	1	3	 	 	 	 	 	2	2	1	2	9	2	2	 
335	1	3	 	 	 	 	 	1	1	8	2	8	3	9	1
335	1	1	 	 	 	 	 	1	1	6	2	4	3	2	 
335	1	3	 	 	 	 	 	1	1	1	2	5	2	2	 
335	1	3	 	 	 	 	 	2	4	1	2	10	3	9	1
335	1	3	 	 	 	 	 	2	2	1	2	5	9	1	1
335	1	3	 	 	 	 	 	1	1	1	2	10	2	2	 
335	1	3	 	 	 	 	 	1	1	1	2	5	2	2	1
335	1	3	 	 	 	 	 	2	4	1	9	10	2	1	 
335	1	3	 	 	 	 	 	2	2	1	2	5	4	1	 
335	1	3	 	 	 	 	 	2	2	1	2	8	2	2	 
335	1	2	 	 	 	 	 	1	1	1	2	7	2	2	 
335	1	3	 	 	 	 	 	2	4	1	2	5	3	1	 
335	1	3	 	 	 	 	 	2	2	1	2	10	2	2	 
335	1	2	 	 	 	 	 	2	3	1	2	10	2	9	 
335	1	1	 	 	 	 	 	1	1	6	2	10	2	2	 
335	1	1	 	 	 	 	 	1	1	1	2	4	2	2	 
335	1	1	 	 	 	 	 	1	1	1	2	5	2	2	 
335	1	2	 	 	 	 	 	2	3	1	2	8	2	1	 
335	1	3	 	 	 	 	 	2	3	1	2	9	2	1	 
335	1	3	 	 	 	 	 	1	1	1	2	6	2	2	1
335	1	3	 	 	 	 	 	1	1	1	2	7	2	2	 
335	1	2	 	 	 	 	 	2	4	6	2	9	6	9	 
335	1	5	 	 	 	 	 	1	1	1	2	10	2	2	 
335	1	3	 	 	 	 	 	1	2	1	2	4	2	2	 
335	1	5	 	 	 	 	 	2	2	1	2	10	2	1	 
335	1	5	 	 	 	 	 	1	1	1	2	7	2	2	 
335	1	3	 	 	 	 	 	2	2	1	2	10	2	2	 
336	1	9	 	 	 	 	 	9	2	1	2	8	2	1	 
336	1	9	 	 	 	 	 	9	1	1	2	7	2	2	 
336	1	9	 	 	 	 	 	9	2	1	3	5	2	2	 
336	1	9	 	 	 	 	 	9	3	1	2	6	9	1	 
336	1	9	 	 	 	 	 	9	3	1	2	8	2	1	 
336	1	9	 	 	 	 	 	9	2	1	2	12	2	1	 
336	1	9	 	 	 	 	 	9	1	1	2	7	2	2	 
336	1	9	 	 	 	 	 	9	2	1	3	6	6	1	 
336	1	5	 	 	 	 	 	9	2	10	2	7	3	3	1
336	1	2	 	 	 	 	 	9	1	10	2	4	9	1	 
336	1	3	 	 	 	 	 	9	3	1	2	10	2	2	 
336	1	2	 	 	 	 	 	9	3	1	2	7	2	2	 
336	1	5	 	 	 	 	 	9	2	1	2	8	2	2	 
336	1	2	 	 	 	 	 	9	1	1	2	6	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	9	2	2	 
336	1	2	 	 	 	 	 	9	4	1	2	10	2	1	 
336	1	2	 	 	 	 	 	9	1	1	2	8	2	1	 
336	1	2	 	 	 	 	 	9	1	1	2	6	2	1	 
336	1	3	 	 	 	 	 	9	1	4	2	3	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	3	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	4	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	7	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	6	2	2	 
336	1	3	 	 	 	 	 	9	2	1	2	8	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	6	2	2	 
336	1	3	 	 	 	 	 	9	1	1	2	5	2	2	 
336	1	3	 	 	 	 	 	9	2	1	9	6	2	2	 
336	1	2	 	 	 	 	 	9	2	1	2	6	4	1	 
336	1	5	 	 	 	 	 	9	1	10	2	5	9	9	 
336	1	2	 	 	 	 	 	9	3	1	2	8	2	9	 
336	2	4	 	 	 	 	 	9	1	1	2	6	1	5	 
336	2	4	 	 	 	 	 	9	4	1	2	8	1	5	 
336	2	4	 	 	 	 	 	9	3	1	2	9	1	5	 
336	2	4	 	 	 	 	 	9	1	5	2	5	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	1	1	2	8	1	5	 
336	2	4	 	 	 	 	 	9	1	1	2	6	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	3	1	2	10	1	5	 
336	2	4	 	 	 	 	 	9	4	1	2	10	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	9	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	5	1	5	 
336	2	4	 	 	 	 	 	9	4	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	2	4	2	5	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	8	1	5	 
336	2	4	 	 	 	 	 	9	4	1	2	11	1	5	 
336	2	4	 	 	 	 	 	9	3	1	2	7	1	5	 
336	2	5	 	 	 	 	 	9	5	1	2	6	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	6	1	5	 
336	2	4	 	 	 	 	 	9	1	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	9	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	9	1	2	8	1	5	 
336	2	4	 	 	 	 	 	9	9	10	2	6	1	5	 
336	2	4	 	 	 	 	 	9	9	1	2	9	1	1	 
336	2	4	 	 	 	 	 	9	2	4	2	6	4	5	 
336	2	4	 	 	 	 	 	9	3	1	2	8	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	5	1	2	6	1	5	 
336	2	4	 	 	 	 	 	9	2	1	2	9	1	5	 
336	2	4	 	 	 	 	 	9	1	10	2	4	6	5	 
336	2	4	 	 	 	 	 	9	2	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	1	1	2	10	4	1	 
336	2	4	 	 	 	 	 	9	1	1	2	10	6	5	 
336	2	4	 	 	 	 	 	9	2	4	2	9	7	1	 
336	2	4	 	 	 	 	 	9	2	1	2	5	4	1	 
336	2	4	 	 	 	 	 	9	1	1	2	8	9	5	 
336	2	4	 	 	 	 	 	9	1	1	2	7	1	5	 
336	2	4	 	 	 	 	 	9	3	1	2	8	6	5	 
336	2	4	 	 	 	 	 	9	3	1	2	6	9	5	 
336	2	4	 	 	 	 	 	9	1	1	2	4	1	5	 
337	1	2	 	 	 	 	 	9	2	1	2	7	3	1	1
337	1	3	 	 	 	 	 	9	3	1	3	9	4	1	 
337	1	3	 	 	 	 	 	9	1	1	3	5	2	2	 
337	1	3	 	 	 	 	 	9	2	1	2	10	2	2	 
337	1	3	 	 	 	 	 	9	4	1	2	8	2	2	 
337	1	5	 	 	 	 	 	9	1	10	3	10	2	2	 
337	1	3	 	 	 	 	 	9	1	1	2	3	2	2	 
337	1	5	 	 	 	 	 	9	2	6	2	6	2	1	 
337	1	3	 	 	 	 	 	9	3	1	2	9	4	1	 
337	1	3	 	 	 	 	 	9	1	1	2	10	2	2	5
337	1	3	 	 	 	 	 	9	1	1	2	8	2	2	5
337	1	3	 	 	 	 	 	9	2	1	3	5	2	2	 
337	2	4	 	 	 	 	 	9	1	1	1	8	1	2	2
337	2	4	 	 	 	 	 	9	1	1	2	8	2	2	 
337	2	4	 	 	 	 	 	9	1	1	1	11	5	4	 
337	2	4	 	 	 	 	 	9	1	1	3	6	1	4	 
337	2	4	 	 	 	 	 	9	3	1	1	9	2	2	 
337	2	4	 	 	 	 	 	9	2	1	3	5	1	6	 
337	2	4	 	 	 	 	 	9	2	1	2	7	1	6	 
337	2	4	 	 	 	 	 	9	2	1	3	6	2	5	 
337	2	4	 	 	 	 	 	9	1	1	2	4	1	5	 
337	2	4	 	 	 	 	 	9	1	1	3	6	4	1	 
337	2	4	 	 	 	 	 	9	4	1	1	9	2	4	 
337	2	4	 	 	 	 	 	9	2	1	3	8	2	6	 
337	2	4	 	 	 	 	 	9	2	1	3	7	2	5	 
337	2	4	 	 	 	 	 	9	4	1	2	8	2	1	 
337	2	4	 	 	 	 	 	9	1	1	2	8	2	2	 
337	2	4	 	 	 	 	 	9	3	1	2	6	1	2	 
401	1	1	 	 	 	 	 	1	9	5	9	4	9	9	1
401	1	1	 	 	 	 	 	2	9	5	9	4	9	9	1
401	1	2	 	 	 	 	 	2	9	11	9	3	9	9	1
401	1	2	 	 	 	 	 	2	9	4	9	4	2	9	 
401	1	2	 	 	 	 	 	2	9	3	9	4	2	9	 
401	1	2	 	 	 	 	 	2	9	14	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	4	9	4	9	9	 
401	1	5	 	 	 	 	 	2	9	11	9	3	9	9	 
401	1	5	 	 	 	 	 	1	9	11	9	4	9	9	 
401	1	2	 	 	 	 	 	2	9	5	9	4	9	9	 
401	1	1	 	 	 	 	 	2	9	5	9	3	9	9	 
401	1	1	 	 	 	 	 	2	9	6	9	4	9	9	1
401	1	5	 	 	 	 	 	2	9	5	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	5	9	6	9	9	 
401	1	5	 	 	 	 	 	2	9	5	9	4	9	9	1
401	1	5	 	 	 	 	 	2	9	14	9	4	9	9	 
401	1	5	 	 	 	 	 	2	9	14	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	14	9	4	9	9	1
401	1	5	 	 	 	 	 	2	9	6	9	4	9	9	 
401	1	5	 	 	 	 	 	2	9	11	9	5	9	9	 
401	1	1	 	 	 	 	 	1	9	11	9	4	9	9	1
401	1	5	 	 	 	 	 	2	9	14	9	4	9	9	1
401	1	5	 	 	 	 	 	2	9	14	9	5	9	9	1
401	1	2	 	 	 	 	 	2	9	5	9	4	9	9	 
401	1	5	 	 	 	 	 	2	9	8	9	6	9	9	 
401	1	5	 	 	 	 	 	2	9	14	9	4	9	9	 
401	1	2	 	 	 	 	 	2	9	5	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	5	9	4	9	9	 
401	1	9	 	 	 	 	 	2	9	10	9	3	6	9	 
401	1	1	 	 	 	 	 	2	9	4	9	4	9	9	 
401	1	2	 	 	 	 	 	1	9	4	9	4	9	9	1
401	1	1	 	 	 	 	 	2	9	14	9	3	9	9	 
401	1	1	 	 	 	 	 	2	9	14	9	4	9	9	 
401	1	2	 	 	 	 	 	2	9	13	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	4	9	4	9	9	 
401	1	5	 	 	 	 	 	2	9	14	9	4	9	9	 
401	1	5	 	 	 	 	 	2	9	14	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	14	9	4	9	9	 
401	1	2	 	 	 	 	 	2	9	14	9	5	9	9	 
401	1	5	 	 	 	 	 	2	9	5	9	5	9	9	1
401	1	2	 	 	 	 	 	2	9	11	9	5	5	9	3
401	1	5	 	 	 	 	 	1	9	14	9	3	5	9	1
401	2	4	 	 	 	 	 	2	9	6	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	6	9	3	9	9	2
401	2	4	 	 	 	 	 	2	9	5	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	11	9	5	9	9	 
401	2	4	 	 	 	 	 	2	9	14	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	5	9	3	9	9	 
401	2	4	 	 	 	 	 	2	9	14	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	11	9	4	9	9	 
401	2	5	 	 	 	 	 	2	9	11	9	4	9	9	1
401	2	4	 	 	 	 	 	2	9	10	9	4	6	9	 
401	2	5	 	 	 	 	 	2	9	11	9	5	9	9	 
401	2	4	 	 	 	 	 	2	9	14	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	5	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	6	9	3	9	9	 
401	2	4	 	 	 	 	 	2	9	1	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	14	9	5	9	9	 
401	2	4	 	 	 	 	 	2	9	11	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	5	9	5	9	9	 
401	2	5	 	 	 	 	 	2	9	5	9	6	9	9	 
401	2	4	 	 	 	 	 	2	9	11	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	4	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	4	9	3	9	9	 
401	2	4	 	 	 	 	 	2	9	11	9	4	9	9	 
401	2	5	 	 	 	 	 	2	9	10	9	5	9	9	1
401	2	4	 	 	 	 	 	2	9	14	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	11	9	5	9	9	 
401	2	4	 	 	 	 	 	2	9	5	9	4	9	9	 
401	2	5	 	 	 	 	 	2	9	5	9	3	9	9	 
401	2	4	 	 	 	 	 	2	9	5	9	4	9	9	 
401	2	4	 	 	 	 	 	2	9	1	9	5	9	9	 
401	2	4	 	 	 	 	 	2	9	6	9	6	9	9	 
401	2	4	 	 	 	 	 	2	9	14	9	4	9	9	 
